nombre;fecha;puesto;pais;duracion;tiros1;tiros2;tiros3;puntos1;puntos2;puntos3
Alyssa Thomas;21/03/2002;BASE;GRAN BRETAÑA;39;2;13;0;1;10;0
Alyssa Thomas;26/03/2002;BASE;GRAN BRETAÑA;34;2;8;0;1;14;0
Alyssa Thomas;28/03/2002;BASE;GRAN BRETAÑA;27;6;11;0;5;8;0
Bria Hartley;31/05/2001;PIVOT;NIGERIA;18;4;5;2;2;2;0
Bria Hartley;07/06/2001;PIVOT;NIGERIA;29;0;13;2;0;14;3
Bria Hartley;08/06/2001;PIVOT;NIGERIA;12;2;4;2;2;2;0
Bria Hartley;14/06/2001;PIVOT;NIGERIA;13;0;4;0;0;2;0
Bria Hartley;24/08/2001;PIVOT;NIGERIA;32;5;11;3;4;14;6
Bria Hartley;28/08/2001;PIVOT;NIGERIA;18;6;4;3;6;0;0
Bria Hartley;29/08/2001;PIVOT;NIGERIA;31;5;13;4;5;10;3
Bria Hartley;31/08/2001;PIVOT;NIGERIA;21;2;4;2;2;0;0
Bria Hartley;02/09/2001;PIVOT;NIGERIA;30;4;11;4;2;6;0
Bria Hartley;05/09/2001;PIVOT;NIGERIA;28;2;11;3;0;12;3
Bria Hartley;07/09/2001;PIVOT;NIGERIA;27;2;10;5;0;10;9
Bria Hartley;10/09/2001;PIVOT;NIGERIA;31;0;12;6;0;12;12
Bria Hartley;12/09/2001;PIVOT;NIGERIA;30;4;10;2;4;6;0
Bria Hartley;14/09/2001;PIVOT;NIGERIA;38;0;16;6;0;22;12
Bria Hartley;16/09/2001;PIVOT;NIGERIA;32;0;7;1;0;4;0
Bria Hartley;19/09/2001;PIVOT;NIGERIA;35;6;14;5;5;6;3
Bria Hartley;21/09/2001;PIVOT;NIGERIA;20;0;5;2;0;0;0
Bria Hartley;03/12/2001;PIVOT;NIGERIA;29;2;11;3;2;10;0
Bria Hartley;06/12/2001;PIVOT;NIGERIA;26;0;6;2;0;2;0
Bria Hartley;10/12/2001;PIVOT;NIGERIA;29;8;8;5;5;8;9
Bria Hartley;13/12/2001;PIVOT;NIGERIA;30;0;8;2;0;8;3
Bria Hartley;16/12/2001;PIVOT;NIGERIA;34;2;13;6;2;10;9
Bria Hartley;18/12/2001;PIVOT;NIGERIA;26;0;7;3;0;6;3
Bria Hartley;24/12/2001;PIVOT;NIGERIA;26;6;9;3;5;6;0
Bria Hartley;26/12/2001;PIVOT;NIGERIA;29;6;12;3;5;6;0
Bria Hartley;28/12/2001;PIVOT;NIGERIA;15;0;5;1;0;0;0
Bria Hartley;30/12/2001;PIVOT;NIGERIA;39;2;11;1;0;10;3
Bria Hartley;14/03/2002;PIVOT;NIGERIA;26;0;7;4;0;4;6
Bria Hartley;16/03/2002;PIVOT;NIGERIA;28;4;7;1;3;8;0
Bria Hartley;19/03/2002;PIVOT;NIGERIA;25;6;8;2;6;6;3
Bria Hartley;21/03/2002;PIVOT;NIGERIA;38;2;12;2;2;4;3
Bria Hartley;24/03/2002;PIVOT;NIGERIA;25;0;9;3;0;8;3
Bria Hartley;26/03/2002;PIVOT;NIGERIA;34;0;12;4;0;12;3
Bria Hartley;27/03/2002;PIVOT;NIGERIA;20;2;6;4;2;2;3
Courtney Paris;01/06/2001;PIVOT;NUEVA ZELANDA;30;4;9;0;1;12;0
Courtney Paris;07/06/2001;PIVOT;NUEVA ZELANDA;27;0;8;0;0;10;0
Courtney Paris;12/06/2001;PIVOT;NUEVA ZELANDA;26;0;5;0;0;10;0
Courtney Paris;14/06/2001;PIVOT;NUEVA ZELANDA;26;0;8;0;0;10;0
Courtney Paris;24/08/2001;PIVOT;NUEVA ZELANDA;26;0;7;0;0;6;0
Courtney Paris;29/08/2001;PIVOT;NUEVA ZELANDA;27;4;3;0;1;4;0
Courtney Paris;02/09/2001;PIVOT;NUEVA ZELANDA;33;0;7;0;0;12;0
Courtney Paris;05/09/2001;PIVOT;NUEVA ZELANDA;33;0;8;0;0;8;0
Courtney Paris;07/09/2001;PIVOT;NUEVA ZELANDA;29;2;11;0;0;16;0
Courtney Paris;11/09/2001;PIVOT;NUEVA ZELANDA;24;0;4;0;0;4;0
Courtney Paris;12/09/2001;PIVOT;NUEVA ZELANDA;31;1;15;0;1;14;0
Courtney Paris;14/09/2001;PIVOT;NUEVA ZELANDA;33;2;4;0;1;4;0
Courtney Paris;17/09/2001;PIVOT;NUEVA ZELANDA;37;1;13;0;0;18;0
Courtney Paris;20/09/2001;PIVOT;NUEVA ZELANDA;37;0;12;0;0;12;0
Courtney Paris;21/09/2001;PIVOT;NUEVA ZELANDA;24;0;9;0;0;6;0
Courtney Paris;02/12/2001;PIVOT;NUEVA ZELANDA;30;3;7;0;1;6;0
Courtney Paris;04/12/2001;PIVOT;NUEVA ZELANDA;30;4;7;0;2;10;0
Courtney Paris;06/12/2001;PIVOT;NUEVA ZELANDA;30;4;9;0;2;10;0
Courtney Paris;09/12/2001;PIVOT;NUEVA ZELANDA;22;2;5;0;1;6;0
Courtney Paris;11/12/2001;PIVOT;NUEVA ZELANDA;20;4;7;0;3;10;0
Courtney Paris;13/12/2001;PIVOT;NUEVA ZELANDA;22;2;4;0;1;6;0
Courtney Paris;17/12/2001;PIVOT;NUEVA ZELANDA;28;5;5;0;4;8;0
Courtney Paris;18/12/2001;PIVOT;NUEVA ZELANDA;28;8;9;0;4;18;0
Courtney Paris;23/12/2001;PIVOT;NUEVA ZELANDA;30;0;2;0;0;2;0
Courtney Paris;26/12/2001;PIVOT;NUEVA ZELANDA;29;4;12;0;2;8;0
Courtney Paris;28/12/2001;PIVOT;NUEVA ZELANDA;26;2;5;0;1;2;0
Courtney Paris;30/12/2001;PIVOT;NUEVA ZELANDA;21;4;2;0;3;2;0
Courtney Paris;01/01/2002;PIVOT;NUEVA ZELANDA;24;0;7;0;0;8;0
Courtney Paris;13/03/2002;PIVOT;NUEVA ZELANDA;23;2;6;0;1;8;0
Courtney Paris;16/03/2002;PIVOT;NUEVA ZELANDA;28;2;9;0;1;8;0
Courtney Paris;19/03/2002;PIVOT;NUEVA ZELANDA;22;2;7;0;1;10;0
Courtney Paris;21/03/2002;PIVOT;NUEVA ZELANDA;33;5;8;0;1;10;0
Courtney Paris;26/03/2002;PIVOT;NUEVA ZELANDA;28;2;3;0;2;0;0
Courtney Paris;27/03/2002;PIVOT;NUEVA ZELANDA;22;2;5;0;1;0;0
Marissa Coleman;31/05/2001;ALA;MALTA;28;2;14;3;2;10;3
Marissa Coleman;01/06/2001;ALA;MALTA;19;4;4;1;3;2;0
Marissa Coleman;07/06/2001;ALA;MALTA;26;3;12;2;0;8;0
Marissa Coleman;09/06/2001;ALA;MALTA;7;4;6;0;3;2;0
Marissa Coleman;13/06/2001;ALA;MALTA;29;5;10;2;5;6;0
Marissa Coleman;15/06/2001;ALA;MALTA;26;2;13;6;2;8;3
Marissa Coleman;29/08/2001;ALA;MALTA;35;8;14;5;8;10;6
Marissa Coleman;30/08/2001;ALA;MALTA;27;0;7;4;0;6;6
Marissa Coleman;03/09/2001;ALA;MALTA;30;2;8;5;1;8;9
Marissa Coleman;09/09/2001;ALA;MALTA;18;1;3;1;1;0;0
Marissa Coleman;12/09/2001;ALA;MALTA;27;3;9;3;3;8;3
Marissa Coleman;14/09/2001;ALA;MALTA;6;0;2;1;0;2;0
Marissa Coleman;17/09/2001;ALA;MALTA;37;4;11;2;4;10;0
Marissa Coleman;19/09/2001;ALA;MALTA;36;0;12;5;0;12;9
Marissa Coleman;21/09/2001;ALA;MALTA;24;0;13;7;0;8;6
Marissa Coleman;02/12/2001;ALA;MALTA;25;0;7;5;0;8;9
Marissa Coleman;03/12/2001;ALA;MALTA;14;1;5;3;1;6;6
Marissa Coleman;06/12/2001;ALA;MALTA;15;0;4;3;0;4;3
Marissa Coleman;09/12/2001;ALA;MALTA;18;0;5;2;0;2;3
Marissa Coleman;11/12/2001;ALA;MALTA;17;0;6;2;0;6;6
Marissa Coleman;13/12/2001;ALA;MALTA;29;4;6;4;2;4;6
Marissa Coleman;16/12/2001;ALA;MALTA;33;3;12;4;2;12;6
Marissa Coleman;18/12/2001;ALA;MALTA;28;2;9;3;1;10;3
Marissa Coleman;23/12/2001;ALA;MALTA;27;2;8;3;2;8;3
Marissa Coleman;27/12/2001;ALA;MALTA;28;0;8;3;0;6;3
Marissa Coleman;29/12/2001;ALA;MALTA;21;0;6;2;0;4;6
Marissa Coleman;01/01/2002;ALA;MALTA;34;1;12;7;1;12;9
Marissa Coleman;13/03/2002;ALA;MALTA;28;8;6;4;7;4;3
Marissa Coleman;16/03/2002;ALA;MALTA;30;0;9;4;0;8;9
Marissa Coleman;19/03/2002;ALA;MALTA;22;0;5;3;0;2;0
Marissa Coleman;21/03/2002;ALA;MALTA;21;0;7;3;0;4;3
Marissa Coleman;25/03/2002;ALA;MALTA;16;0;4;2;0;2;0
Marissa Coleman;27/03/2002;ALA;MALTA;22;0;10;5;0;8;3
Marissa Coleman;28/03/2002;ALA;MALTA;12;1;4;4;1;2;3
Kelsey Bone;31/05/2001;ALA;GRAN BRETAÑA;14;0;6;0;0;6;0
Kelsey Bone;02/06/2001;ALA;GRAN BRETAÑA;12;1;3;0;1;4;0
Kelsey Bone;05/06/2001;ALA;GRAN BRETAÑA;8;2;8;1;1;0;0
Kelsey Bone;07/06/2001;ALA;GRAN BRETAÑA;23;1;12;0;1;12;0
Kelsey Bone;13/06/2001;ALA;GRAN BRETAÑA;17;2;0;0;2;0;0
Kelsey Bone;14/06/2001;ALA;GRAN BRETAÑA;27;2;18;0;2;18;0
Kelsey Bone;24/08/2001;ALA;GRAN BRETAÑA;25;0;12;0;0;12;0
Kelsey Bone;28/08/2001;ALA;GRAN BRETAÑA;20;0;6;0;0;2;0
Kelsey Bone;30/08/2001;ALA;GRAN BRETAÑA;27;2;11;0;1;8;0
Kelsey Bone;04/09/2001;ALA;GRAN BRETAÑA;23;2;11;0;2;10;0
Kelsey Bone;05/09/2001;ALA;GRAN BRETAÑA;20;2;10;1;2;8;0
Kelsey Bone;07/09/2001;ALA;GRAN BRETAÑA;30;4;10;0;2;8;0
Kelsey Bone;09/09/2001;ALA;GRAN BRETAÑA;21;6;12;0;4;12;0
Kelsey Bone;17/09/2001;ALA;GRAN BRETAÑA;18;2;5;0;2;2;0
Kelsey Bone;19/09/2001;ALA;GRAN BRETAÑA;25;2;5;0;2;2;0
Kelsey Bone;21/09/2001;ALA;GRAN BRETAÑA;31;3;13;0;1;12;0
Kelsey Bone;02/12/2001;ALA;GRAN BRETAÑA;33;0;13;0;0;12;0
Kelsey Bone;04/12/2001;ALA;GRAN BRETAÑA;25;0;10;0;0;10;0
Kelsey Bone;06/12/2001;ALA;GRAN BRETAÑA;16;1;9;0;1;8;0
Kelsey Bone;09/12/2001;ALA;GRAN BRETAÑA;11;2;3;0;1;4;0
Kelsey Bone;11/12/2001;ALA;GRAN BRETAÑA;15;0;3;0;0;4;0
Kelsey Bone;14/12/2001;ALA;GRAN BRETAÑA;20;1;8;0;0;6;0
Kelsey Bone;16/12/2001;ALA;GRAN BRETAÑA;21;5;11;0;2;14;0
Kelsey Bone;18/12/2001;ALA;GRAN BRETAÑA;15;2;3;0;2;0;0
Kelsey Bone;24/12/2001;ALA;GRAN BRETAÑA;33;1;14;0;1;14;0
Kelsey Bone;28/12/2001;ALA;GRAN BRETAÑA;34;5;12;0;5;10;0
Kelsey Bone;30/12/2001;ALA;GRAN BRETAÑA;35;4;12;0;2;16;0
Kelsey Bone;12/03/2002;ALA;GRAN BRETAÑA;27;0;8;0;0;6;0
Kelsey Bone;14/03/2002;ALA;GRAN BRETAÑA;25;0;5;0;0;6;0
Kelsey Bone;16/03/2002;ALA;GRAN BRETAÑA;31;0;14;0;0;14;0
Kelsey Bone;19/03/2002;ALA;GRAN BRETAÑA;23;2;8;0;2;4;0
Kelsey Bone;21/03/2002;ALA;GRAN BRETAÑA;45;8;13;0;3;12;0
Kelsey Bone;26/03/2002;ALA;GRAN BRETAÑA;26;2;11;1;0;12;0
Kelsey Bone;28/03/2002;ALA;GRAN BRETAÑA;17;1;5;0;1;6;0
Kia Vaughn;31/05/2001;BASE;NIGERIA;21;2;11;0;1;4;0
Kia Vaughn;07/06/2001;BASE;NIGERIA;16;1;11;1;0;10;0
Kia Vaughn;08/06/2001;BASE;NIGERIA;22;2;9;0;2;6;0
Kia Vaughn;14/06/2001;BASE;NIGERIA;21;0;9;0;0;14;0
Kia Vaughn;24/08/2001;BASE;NIGERIA;17;0;5;0;0;4;0
Kia Vaughn;28/08/2001;BASE;NIGERIA;26;0;13;0;0;16;0
Kia Vaughn;29/08/2001;BASE;NIGERIA;22;0;9;0;0;8;0
Kia Vaughn;31/08/2001;BASE;NIGERIA;24;0;9;0;0;8;0
Kia Vaughn;02/09/2001;BASE;NIGERIA;24;0;10;0;0;6;0
Kia Vaughn;05/09/2001;BASE;NIGERIA;20;2;6;0;1;6;0
Kia Vaughn;07/09/2001;BASE;NIGERIA;23;0;5;0;0;6;0
Kia Vaughn;10/09/2001;BASE;NIGERIA;21;0;7;0;0;8;0
Kia Vaughn;12/09/2001;BASE;NIGERIA;24;2;9;1;2;8;0
Kia Vaughn;14/09/2001;BASE;NIGERIA;38;0;10;0;0;8;0
Kia Vaughn;16/09/2001;BASE;NIGERIA;24;2;6;0;1;8;0
Kia Vaughn;19/09/2001;BASE;NIGERIA;22;2;9;0;2;10;0
Kia Vaughn;21/09/2001;BASE;NIGERIA;20;2;2;0;2;0;0
Kia Vaughn;03/12/2001;BASE;NIGERIA;26;7;10;0;3;10;0
Kia Vaughn;06/12/2001;BASE;NIGERIA;21;2;7;0;0;8;0
Kia Vaughn;10/12/2001;BASE;NIGERIA;20;0;6;0;0;10;0
Kia Vaughn;13/12/2001;BASE;NIGERIA;30;3;12;0;2;10;0
Kia Vaughn;16/12/2001;BASE;NIGERIA;29;2;14;0;1;12;0
Kia Vaughn;18/12/2001;BASE;NIGERIA;27;0;13;0;0;14;0
Kia Vaughn;24/12/2001;BASE;NIGERIA;20;0;6;0;0;4;0
Kia Vaughn;26/12/2001;BASE;NIGERIA;22;2;9;0;2;6;0
Kia Vaughn;28/12/2001;BASE;NIGERIA;25;0;5;0;0;2;0
Kia Vaughn;30/12/2001;BASE;NIGERIA;36;0;14;0;0;12;0
Kia Vaughn;14/03/2002;BASE;NIGERIA;27;1;12;0;1;8;0
Kia Vaughn;16/03/2002;BASE;NIGERIA;17;1;7;0;0;12;0
Kia Vaughn;19/03/2002;BASE;NIGERIA;30;2;16;0;2;20;0
Kia Vaughn;21/03/2002;BASE;NIGERIA;37;4;10;0;2;4;0
Kia Vaughn;26/03/2002;BASE;NIGERIA;25;0;9;0;0;4;0
ALAna Beard;31/05/2001;PIVOT;CANADA;27;2;12;1;2;14;3
ALAna Beard;02/06/2001;PIVOT;CANADA;28;2;10;3;2;12;6
ALAna Beard;24/08/2001;PIVOT;CANADA;47;2;15;2;2;6;3
ALAna Beard;26/08/2001;PIVOT;CANADA;20;1;10;1;1;8;0
ALAna Beard;29/08/2001;PIVOT;CANADA;22;4;10;0;2;12;0
ALAna Beard;31/08/2001;PIVOT;CANADA;30;5;8;0;3;6;0
ALAna Beard;05/09/2001;PIVOT;CANADA;19;0;6;0;0;4;0
ALAna Beard;06/09/2001;PIVOT;CANADA;18;0;5;1;0;6;0
ALAna Beard;09/09/2001;PIVOT;CANADA;30;2;12;2;1;16;3
ALAna Beard;11/09/2001;PIVOT;CANADA;30;5;13;0;4;16;0
ALAna Beard;14/09/2001;PIVOT;CANADA;31;0;9;2;0;8;0
ALAna Beard;16/09/2001;PIVOT;CANADA;35;0;7;1;0;0;0
ALAna Beard;20/09/2001;PIVOT;CANADA;23;0;4;0;0;4;0
ALAna Beard;02/12/2001;PIVOT;CANADA;29;0;9;3;0;6;0
ALAna Beard;04/12/2001;PIVOT;CANADA;25;2;6;0;2;6;0
ALAna Beard;07/12/2001;PIVOT;CANADA;29;0;4;0;0;4;0
ALAna Beard;09/12/2001;PIVOT;CANADA;28;1;9;1;1;4;0
ALAna Beard;12/12/2001;PIVOT;CANADA;25;1;5;0;1;6;0
ALAna Beard;14/12/2001;PIVOT;CANADA;19;0;6;1;0;6;3
ALAna Beard;16/12/2001;PIVOT;CANADA;24;5;4;0;3;2;0
ALAna Beard;18/12/2001;PIVOT;CANADA;27;0;2;1;0;0;0
ALAna Beard;24/12/2001;PIVOT;CANADA;40;2;12;3;2;4;0
ALAna Beard;25/12/2001;PIVOT;CANADA;22;0;6;0;0;8;0
ALAna Beard;27/12/2001;PIVOT;CANADA;32;2;6;0;2;4;0
ALAna Beard;29/12/2001;PIVOT;CANADA;33;2;12;0;1;16;0
ALAna Beard;30/12/2001;PIVOT;CANADA;24;0;8;0;0;8;0
ALAna Beard;14/03/2002;PIVOT;CANADA;29;2;11;1;1;16;3
ALAna Beard;16/03/2002;PIVOT;CANADA;27;0;7;0;0;6;0
ALAna Beard;19/03/2002;PIVOT;CANADA;36;5;5;0;3;6;0
ALAna Beard;21/03/2002;PIVOT;CANADA;28;2;6;1;2;10;3
ALAna Beard;23/03/2002;PIVOT;CANADA;34;0;11;3;0;10;0
ALAna Beard;26/03/2002;PIVOT;CANADA;25;0;5;1;0;4;0
Becky Hammon;07/06/2001;PIVOT;PAKISTÁN;23;0;7;4;0;6;6
Becky Hammon;09/06/2001;PIVOT;PAKISTÁN;22;0;5;1;0;8;0
Becky Hammon;12/06/2001;PIVOT;PAKISTÁN;23;1;4;2;1;6;6
Becky Hammon;14/06/2001;PIVOT;PAKISTÁN;27;0;6;4;0;6;9
Becky Hammon;24/08/2001;PIVOT;PAKISTÁN;27;0;9;4;0;12;9
Becky Hammon;28/08/2001;PIVOT;PAKISTÁN;23;2;2;2;2;2;3
Becky Hammon;30/08/2001;PIVOT;PAKISTÁN;35;5;10;8;5;2;3
Becky Hammon;05/09/2001;PIVOT;PAKISTÁN;24;0;6;2;0;4;3
Becky Hammon;06/09/2001;PIVOT;PAKISTÁN;22;2;4;3;2;6;6
Becky Hammon;11/09/2001;PIVOT;PAKISTÁN;26;0;7;3;0;10;6
Becky Hammon;14/09/2001;PIVOT;PAKISTÁN;28;0;7;4;0;8;9
Becky Hammon;16/09/2001;PIVOT;PAKISTÁN;23;0;4;2;0;0;0
Becky Hammon;18/09/2001;PIVOT;PAKISTÁN;21;0;8;4;0;6;6
Becky Hammon;21/09/2001;PIVOT;PAKISTÁN;30;3;11;6;3;10;12
Becky Hammon;02/12/2001;PIVOT;PAKISTÁN;31;4;11;4;4;12;6
Becky Hammon;04/12/2001;PIVOT;PAKISTÁN;25;0;3;1;0;0;0
Becky Hammon;06/12/2001;PIVOT;PAKISTÁN;19;0;6;4;0;4;6
Becky Hammon;10/12/2001;PIVOT;PAKISTÁN;23;0;7;3;0;2;0
Becky Hammon;12/12/2001;PIVOT;PAKISTÁN;23;1;3;1;1;2;0
Becky Hammon;14/12/2001;PIVOT;PAKISTÁN;21;0;4;3;0;2;3
Becky Hammon;18/12/2001;PIVOT;PAKISTÁN;24;0;11;6;0;10;6
Becky Hammon;23/12/2001;PIVOT;PAKISTÁN;28;0;8;5;0;8;6
Becky Hammon;26/12/2001;PIVOT;PAKISTÁN;28;1;11;4;1;8;3
Becky Hammon;27/12/2001;PIVOT;PAKISTÁN;31;4;11;6;4;12;6
Becky Hammon;30/12/2001;PIVOT;PAKISTÁN;26;2;9;5;2;6;3
Becky Hammon;12/03/2002;PIVOT;PAKISTÁN;24;0;8;5;0;6;6
Becky Hammon;14/03/2002;PIVOT;PAKISTÁN;26;3;7;4;3;4;3
Becky Hammon;18/03/2002;PIVOT;PAKISTÁN;19;0;3;3;0;0;0
Becky Hammon;19/03/2002;PIVOT;PAKISTÁN;27;4;10;5;4;10;6
Becky Hammon;21/03/2002;PIVOT;PAKISTÁN;23;1;8;5;1;6;6
Becky Hammon;26/03/2002;PIVOT;PAKISTÁN;23;2;7;4;2;4;3
Becky Hammon;28/03/2002;PIVOT;PAKISTÁN;10;0;1;1;0;0;0
Jamierra Faulkner;31/05/2001;ALA;PUERTO RICO;10;1;4;0;1;6;0
Jamierra Faulkner;01/06/2001;ALA;PUERTO RICO;8;0;0;0;0;0;0
Jamierra Faulkner;05/06/2001;ALA;PUERTO RICO;5;0;2;0;0;0;0
Jamierra Faulkner;08/06/2001;ALA;PUERTO RICO;8;2;2;0;2;0;0
Jamierra Faulkner;10/06/2001;ALA;PUERTO RICO;16;0;7;4;0;6;3
Jamierra Faulkner;14/06/2001;ALA;PUERTO RICO;14;2;5;1;2;4;0
Jamierra Faulkner;29/08/2001;ALA;PUERTO RICO;13;0;10;2;0;12;3
Jamierra Faulkner;30/08/2001;ALA;PUERTO RICO;17;1;10;2;1;8;0
Jamierra Faulkner;02/09/2001;ALA;PUERTO RICO;26;4;11;2;3;6;0
Jamierra Faulkner;05/09/2001;ALA;PUERTO RICO;12;2;9;2;1;4;0
Jamierra Faulkner;10/09/2001;ALA;PUERTO RICO;9;2;2;1;2;2;0
Jamierra Faulkner;12/09/2001;ALA;PUERTO RICO;18;4;7;2;2;8;3
Jamierra Faulkner;14/09/2001;ALA;PUERTO RICO;22;3;16;2;1;10;0
Jamierra Faulkner;17/09/2001;ALA;PUERTO RICO;11;0;9;0;0;10;0
Jamierra Faulkner;19/09/2001;ALA;PUERTO RICO;8;0;2;0;0;2;0
Jamierra Faulkner;02/12/2001;ALA;PUERTO RICO;29;9;11;2;8;18;3
Jamierra Faulkner;03/12/2001;ALA;PUERTO RICO;30;2;16;4;2;8;3
Jamierra Faulkner;06/12/2001;ALA;PUERTO RICO;32;6;9;3;4;4;3
Jamierra Faulkner;10/12/2001;ALA;PUERTO RICO;38;5;15;2;5;8;0
Jamierra Faulkner;12/12/2001;ALA;PUERTO RICO;35;0;14;2;0;12;3
Jamierra Faulkner;14/12/2001;ALA;PUERTO RICO;35;3;8;1;3;2;0
Jamierra Faulkner;18/12/2001;ALA;PUERTO RICO;27;2;13;3;2;4;3
Jamierra Faulkner;23/12/2001;ALA;PUERTO RICO;38;6;10;1;5;0;0
Jamierra Faulkner;26/12/2001;ALA;PUERTO RICO;8;0;1;0;0;2;0
Jamierra Faulkner;28/12/2001;ALA;PUERTO RICO;27;4;8;0;4;4;0
Jamierra Faulkner;30/12/2001;ALA;PUERTO RICO;29;5;12;1;4;14;3
Jamierra Faulkner;01/01/2002;ALA;PUERTO RICO;24;6;8;2;5;8;3
Jamierra Faulkner;14/03/2002;ALA;PUERTO RICO;29;1;12;2;1;8;3
Jamierra Faulkner;16/03/2002;ALA;PUERTO RICO;21;2;3;1;2;4;0
Jamierra Faulkner;18/03/2002;ALA;PUERTO RICO;19;0;4;0;0;0;0
Jamierra Faulkner;21/03/2002;ALA;PUERTO RICO;31;2;11;4;2;10;6
Jamierra Faulkner;24/03/2002;ALA;PUERTO RICO;16;0;4;0;0;2;0
Jamierra Faulkner;27/03/2002;ALA;PUERTO RICO;10;0;3;1;0;2;0
Jamierra Faulkner;28/03/2002;ALA;PUERTO RICO;19;0;7;2;0;4;0
Tanisha Wright;31/05/2001;ALA;FILIPINAS;15;1;8;1;0;4;3
Tanisha Wright;01/06/2001;ALA;FILIPINAS;19;2;6;0;2;4;0
Tanisha Wright;07/06/2001;ALA;FILIPINAS;25;2;7;1;2;6;3
Tanisha Wright;08/06/2001;ALA;FILIPINAS;30;6;11;1;6;8;0
Tanisha Wright;11/06/2001;ALA;FILIPINAS;29;0;7;1;0;4;0
Tanisha Wright;14/06/2001;ALA;FILIPINAS;23;0;6;0;0;2;0
Tanisha Wright;24/08/2001;ALA;FILIPINAS;34;6;8;1;5;6;0
Tanisha Wright;26/08/2001;ALA;FILIPINAS;28;1;7;0;1;4;0
Tanisha Wright;29/08/2001;ALA;FILIPINAS;30;5;11;2;5;8;0
Tanisha Wright;02/09/2001;ALA;FILIPINAS;27;9;9;1;8;8;3
Tanisha Wright;03/09/2001;ALA;FILIPINAS;29;4;8;1;3;12;0
Tanisha Wright;05/09/2001;ALA;FILIPINAS;32;3;9;1;3;10;0
Tanisha Wright;07/09/2001;ALA;FILIPINAS;32;10;11;1;9;14;3
Tanisha Wright;04/12/2001;ALA;FILIPINAS;23;2;4;2;0;0;0
Tanisha Wright;06/12/2001;ALA;FILIPINAS;30;4;6;1;3;6;0
Tanisha Wright;10/12/2001;ALA;FILIPINAS;17;0;1;0;0;2;0
Tanisha Wright;12/12/2001;ALA;FILIPINAS;28;0;6;2;0;6;3
Tanisha Wright;14/12/2001;ALA;FILIPINAS;16;3;9;0;3;4;0
Tanisha Wright;16/12/2001;ALA;FILIPINAS;20;0;5;0;0;0;0
Tanisha Wright;23/12/2001;ALA;FILIPINAS;26;0;9;0;0;10;0
Tanisha Wright;25/12/2001;ALA;FILIPINAS;38;3;8;1;2;6;0
Tanisha Wright;27/12/2001;ALA;FILIPINAS;32;4;6;0;3;2;0
Tanisha Wright;30/12/2001;ALA;FILIPINAS;28;6;9;0;4;10;0
Tanisha Wright;01/01/2002;ALA;FILIPINAS;21;4;2;0;1;4;0
Tanisha Wright;14/03/2002;ALA;FILIPINAS;25;2;2;0;2;2;0
Tanisha Wright;18/03/2002;ALA;FILIPINAS;27;2;2;0;2;4;0
Tanisha Wright;21/03/2002;ALA;FILIPINAS;31;4;7;0;2;6;0
Tanisha Wright;26/03/2002;ALA;FILIPINAS;5;0;3;1;0;2;0
Tanisha Wright;28/03/2002;ALA;FILIPINAS;21;0;5;0;0;6;0
Sophia Young-Malcolm;31/05/2001;BASE;PAKISTÁN;25;4;9;0;2;6;0
Sophia Young-Malcolm;01/06/2001;BASE;PAKISTÁN;27;2;8;0;2;6;0
Sophia Young-Malcolm;07/06/2001;BASE;PAKISTÁN;23;1;10;0;1;8;0
Sophia Young-Malcolm;09/06/2001;BASE;PAKISTÁN;22;0;5;0;0;6;0
Sophia Young-Malcolm;12/06/2001;BASE;PAKISTÁN;21;2;4;0;2;2;0
Sophia Young-Malcolm;14/06/2001;BASE;PAKISTÁN;22;2;4;0;1;4;0
Sophia Young-Malcolm;24/08/2001;BASE;PAKISTÁN;24;4;8;1;2;6;0
Sophia Young-Malcolm;28/08/2001;BASE;PAKISTÁN;26;4;9;0;2;16;0
Sophia Young-Malcolm;30/08/2001;BASE;PAKISTÁN;38;3;14;0;2;10;0
Sophia Young-Malcolm;05/09/2001;BASE;PAKISTÁN;30;6;7;0;6;6;0
Sophia Young-Malcolm;06/09/2001;BASE;PAKISTÁN;18;1;5;0;1;4;0
Sophia Young-Malcolm;11/09/2001;BASE;PAKISTÁN;21;4;6;0;1;0;0
Sophia Young-Malcolm;14/09/2001;BASE;PAKISTÁN;19;3;5;0;2;4;0
Sophia Young-Malcolm;16/09/2001;BASE;PAKISTÁN;28;3;10;0;3;8;0
Sophia Young-Malcolm;18/09/2001;BASE;PAKISTÁN;20;0;5;0;0;2;0
Sophia Young-Malcolm;21/09/2001;BASE;PAKISTÁN;20;4;10;1;1;10;0
Sophia Young-Malcolm;02/12/2001;BASE;PAKISTÁN;23;0;6;0;0;6;0
Sophia Young-Malcolm;04/12/2001;BASE;PAKISTÁN;28;6;7;0;4;6;0
Sophia Young-Malcolm;06/12/2001;BASE;PAKISTÁN;27;0;9;0;0;10;0
Sophia Young-Malcolm;10/12/2001;BASE;PAKISTÁN;18;0;6;0;0;6;0
Sophia Young-Malcolm;12/12/2001;BASE;PAKISTÁN;23;0;6;0;0;4;0
Sophia Young-Malcolm;14/12/2001;BASE;PAKISTÁN;22;0;10;1;0;8;0
Sophia Young-Malcolm;18/12/2001;BASE;PAKISTÁN;21;5;6;0;4;12;0
Sophia Young-Malcolm;23/12/2001;BASE;PAKISTÁN;23;0;5;0;0;4;0
